Silius	Silius, -ii (m.); of or relating to Silius, Silian, Silius, -a, -um, and Silianus, -a, -um
Silo	Silo, -onis (m.), a man’s name, — 2. (f.), a city
Siloa	Siloa, -ae, and Siloe, indeclinable, (f.); of or belonging to Siloa, Silous, -a, -um
Silpia	Silpia, -ae (f.)
Silures	Silures, -um (m.)
Silus	Silus, -i (m.)
Silvanus	Silvanus, -i (m.)
Silvester	Silvester, -tris (m.)
Silvi	Silvi, -orum (m.)
Silvia	Silvia, -ae (f.)
Silvinus	Silvinus, -i (m.)
Silvius	Silvius, -ii (m.)
Simaethus	v. Symaethus
Simalio	Simalio, -onis (m.)
Simbruvium	Simbruvium, -ii (n.); of or belonging to Simbruvium, Simbruvinus (or Simbruinus), -a, -um
Simeon	Simeon, -onis (m.)
Simittu	Simittu, indeclinable (n.); of or belonging to Simittu, Simittuensis, -e
Simmias	Simmias, -ae (m.); of or relating to Simmias, Simmieus, -a, -um
Simo	Simo, -onis (m.)
Simois	Simois, -entis or -entos (m.)
Simon	Simon, -onis (m.); of or relating to Simon, Simonianus, -a, -um
Simonides	Simonides, -ae (m.); of or relating to Simonides, Simonideus, -a, -um
Simplex	Simplex, -icis (m.)
Simulans	Simulans, -antia (m.)
Simulus	Simulus, -i (m.)
Simus	Simus, -i (m.)
Simyra	Simyra, -ae (f.)
Sinda	Sinda, -ae, and Sindos, -i (f.); of or belonging to Sinda, Sindicus, -a, -um, and Sindensis, -e
Sindes	Sindes, -ae or -is (m.)
Sindi	Sindi, -orum (m.)
Singara	Singara, -orum (n.); of or belonging to Singara, Singarenus, -a, -um
Singidunum	Singidunum, -i (n.); of or belonging to Singidunum, Singidunensis, -e
Singili	Singili, indeclinable (n.); of or belonging to Singili, Singilensis, -e
Sinigaglia	v. Senigaglia
Sinis	Sinis, -is (m.)
Sinna	Sinna, -ae (f.)
Sinnaces	Sinnaces, -is (m.)
Sinnius	Sinnius, -is (m.); of or belonging to Sinnius, Sinnianus, -a, -um
Sinon	Sinon, -onis (m.)
Sinope	Sinope, -es (f.); of or belonging to Sinope, Sinopicus, -a, -um, and Sinopensis, -e; pecul. feminine, Sinopis, -idis
Sintice	Sintice, -es (f.); of or belonging to Sintice, Sinticus, -a, -um; the inhabitants of Sintice, Sintii, -orum (m.)
Sinub	Sinope, -es (f.), q.v
Sinuessa	Sinuesaa, -ae (f.); of or belonging to Sinuessa, Sinuessanus, -a, -um
Sion, Mount Sion	Sion, indeclinable, (f.)
Siphnus	Siphnus, -i (f.); of or belonging to Siphnus, Siphnius, -a, -um
Sipontum	Sipontum, -i (n.); of or belonging to Sipontum, Sipontinus, -a, -um
Sipylus, Mount Sipylus	Sipylus, i (m.); of or belonging to Sipylus, Sipyleus, -a, -um; Sipyleius, -a, -um; and Sipylensis, -e
Sir	laxartes, -ae (m.)
Sirae	Sirae, -arum (f.)
Sirbitum	Sirbitum, -i (n.)
Sirbonis, Lake Sirbonis	Sirbonis, -idis (f.)
Sirens	Sirenes, -um (f.); a siren, Siren, -enis; of or relating to theSirens, Sirenius, -a, -um; pecul. feminine, Sirenis, -idis
Siris	Siris, -is (m.); of or relating to the Siris, Sirinus, -a, -um, — 2, (f.). city; of or belonging to Siris, Sirinus, -a, -um; the inhabitants of Siris, Sirini, -orum (m.)
Sirmia	Sirmia, -ae (f.)
Sirmio	Sirmio, -onis (m.)
Sirmium	Sirmium, -ii (n.); of or belonging to Sirmium, Sirmiensis, -e
Sirpi	Sirpi, -orum (m.)
Sirpicus	Sirpicus, -i (m.)
Sisapo	Sisapo, -onis (f.); of or belonging to Sisapo, Sisaponensis, -e
Siscennius	Siscennius, -ii (m.)
Siscia	Siscia, -ae (f.); of or belonging to Siscia, Siscianus, -a, -um
Sisenna	Sisenna, -ae (m.)
Sisennus	Sisennus, -i (m.)
Siser	Siser, -eris (m.)
Sisigambis	Sisigambis, -is (f.)
Sisteron	Segustero, -onis (f.); Civitas Segesterorum
Sisyphus	Sisyphus, -i (m.); of or relating to Sisyphus, Sisyphius, -a, -um; son of Sisyphus, Sisyphides, -ae (m.)
Sithon	Sithon, -onis (m.)
Sithonii	Sithonii, -orum (m.); Sithonian, Sithonius, -a, -um; pecul. feminine, Sithonis, -idis (poet, for Thracian)
Sitia	Sitia, -ae (f.)
Sitifi	Sitifi, indeclinable, (n.); of or belonging to Sitifi, Sitifensis, -e
Sitones	Sitones, -um (m.)
Sittace	Sittace, -es (f.); the territory of Sittace, Sittacene, -es (f.)
Sittius	Sittius, -ii (m.); of or belonging to Sittius, Sittianus, -a, -um
Siwah	Ammonium, -ii (n.)
Sixtus	Sixtus, -i (m.)
Skye, Isle of Skye	Ebuda Orientalis
Skyro	Seyros, -i (f.). q.v
Slavonia	Sclavonia or Slavonia, -ae (f.); the Slavonians, Slavi, -orum, and Slavones, -um (m.)
Sleswick	Slesvicum, -i (n.)
Sluys	Clausulae, -arum (f.)
Smerdis	Smerdis, -is (m.)
Smilax	Smilax, -acis (f.)
Smintha	Smintha, -ae (f.); of or belonging to Smintha, Sminthian, Sminthius, -a, -um, and Smintheus, -a, -um; as an appellation of Apollo, Sminthian, Smintheus, -eos or -ei (m.)
Smyrna	Smyrna, -ae (f.). a city; of or belonging to Smyrna, Smyrnaean, Smyrnaeus, -a, -um, — 2, a woman’s name
Sobii	Sobii, -orum (m.)
Sochis	Sochis, -is (m.)
Socho	Socho, indeclinable (f.)
Socotora	Dioscoridis Insula (f.)
Socrates	Socrates, -is (m.); of or relating to Socrates, Sccratic, Socraticus, -a, -um; the followers of Socrates, Socratici, -orum (m.)
Socration	Socration, -onis (m.)
Socunda	Socunda, -ae (f.)
Sodii	Sodii, -orum (m.)
Sodinus	Sodinus, -i (m.)
Sodom	Sodoma, -ae (f.); Sodamum, -i (n.); and Sodama, -orum (n.); the inhabitants of Sodom, Sodomitae, -arum (m.); of or belonging to Sodom, Sodomiticus, -a, -um
Sogdiana	Sogdiana, -ae (f.); the inhabitants of Sogdiana, Sogdiani, -orum (m.)
Sogdonacus	Sogdonacus, -i (m.)
Sohemus	Sohemus, -i (m.)
Soissons	Suessio, -onis (f.); Augusta Suessionum
Sol	Sol, -olis (m.)
Sole	Sole, -es (f.)
Soletum	Soletum, -i (n.)
Soli	Soli or Soloe, -orum (f.); of or belonging to Soli, Solensis, -e
Solimnia	Solimnia, -ae (f.)
Solinus	Solinus, -i (m.)
Sollius	Sollius, -ii (m.)
Solomon	v. Salomon
Solon	Solon, -onis (m.)
Solonae	Solonae, -arum (f.); of or belonging to Solonae, Solonas, -atis (adj.)
Solonium	Solonium, -ii (n.); of or belonging to Solonium, Soloninus, -a, -um
Solorius	Solorius, -ii (m.)
Solovettius	Solovettius, -ii (m.)
Solus	Solus, -untis (f.); of or belonging to Solus, Soluntinus, -a, -um
Solva	Solva, -ae (f.); of or belonging to Solva, Solvensis, -a
Solway, Frith of Solway	Itunae Aestuarium (n.)
Solymi	Solymi, -orum (m.)
Solymus	Solymus, -i (m.)
Sonno	Sonno, -onis (m.)
Sontini	Sontini, -orum (m.)
Sontius	Sontius, -ii (m.); of or relating to the Sontius, Sontius, -a, -um
Sopater	Sopater, -tri (m.)
Sophene	Sophene, -es (f.); the inhabitants of Sophene, Sopheni, -orum (m.)
Sophia	Sophia, -ae (f.); of or relating to Sophia, Sophianus, -a, -um
Sophocles	Sophocles, -is (m.); of or relating to Sophocles, Sophoclean, Sophocleus, -a, -um
Sophonia	Sophonia, -ae (f.)
Sophonisba	Sophonisba, -ae (f.)
Sophonius	Sophonius, -ii (m.)
Sophron	Sophron, -onis (m.)
Sophronia	Sophronia, -ae (f.)
Sophroniscus	Sophroniscus, -i (m.)
Sophronius	Sophronius, -ii (m.)
Sophus	Sophus, -i (m.)
Sopolis	Sopolis, -is (m.)
Sora	Sora, -ae (f.); of or belonging to Sora, Soranus, -a, -um
Soracte, Mount Sortace	Soracte, -is (n.); of or belonging to Mount Soracte, Soractinus, -a, -um
Soranus	Soranus, -i (m.)
Sordice	Sordice, -es (f.)
Sordones	Sordones, -um (m.)
Sordus	Sordus, -i (m.); of or belonging to the Sordus, Sordicenus, -a, -um
Sorrento	Surrentum, -i (n.)
Sosogoran	Sosagoras, -ae (m.)
Sosia	Sosia, -ae (m.). a man’s name, — 2, (f.). a woman’s name
Sosias	Sosias, -ae (m.)
Sosibius	Sosibius, -ii (m.)
Sosicles	Sosicles, -is (m.)
Sosigenes	Sosigenes, -is (m.)
Sosilaus	Sosilaus, -i (m.)
Sosilus	Sosilus, -i (m.)
Sosimenes	Sosimenes, -is (m.)
Sosipater	Sosipater, -tris (m.)
Sosippus	Sosippus, -i (m.)
Sosis	Sosis, -is (m.). a man, — 2, (f.). a woman
Sosistratus	Sosistratus, -i (m.)
Sositheus	Sositheus, -i (m.)
Sosius	Sosius, -ii (m.); of or relating to Sosius or the Sosii, Sosianus, -a, -um
Sosthenes	Sosthenes, -is (m.)
Sostratus	Sostratus, -i (m.)
Sosus	Sosus, -i (m.)
Sotacus	Sotacus, -i (m.)
Sotades	Sotades, -is (m.); of or relating to Sotades, Sotadeus, -a, -um, and Sotadicus, -a, -um
Sotas	Sotas, -ae (m.)
Soter	Soter, -eris (m.)
Sotericus	Sotericus, -i (m.)
Soteridas	Soteridas, -ae (m.)
Sothis	Sothis, -is (m.)
Satiates	Sotiates, -um or -ium (m.)
Sotimus	Sotimus, -i (m.)
Sotira	Sotira, -ae (f.)
Southampton	Clausentum, -i (n.)
Soza	Soza, -ae (f.)
Spa	Aquae Spadanae, -arum (f.)
Spaco	Spaco, -us (f.)
Spain	Hispania, -ae (f.); of or belonging to Spain, Spanish, Hispanus, -a, -um; Hispaniensis, -e; and Hispanicus, -a, -um; the Spanish Sea, Ibericum Mare; the Spaniards, Hispani, -orum (m.); Greek and poet., Iberia, and its derivv., used for Hispania, -ae; v. Iberia
Spalathra	Spalathra, -ae (f.)
Spalatra	Spalatum, -i (n.)
Sparta	Sparta, -ae (f.); of or belonging to Sparta, Spartan, Spartanus, -a, -um, and Spartiacus, -a, -um; the inhabitants of Sparta, Spartans, Spartiatae, -arum (m.), Spartani, -orum (m.)
Spartacus	Spartacus, -i (m.); of or relating to Spartacus, Spartacius, -a, -um
Spartian	Spartianus, -i (m.)
Spatale	Spatale, -es (f.)
Spectatus	Spectatus, -i (m.)
Speier	v. Spire
Spelaeum	Spelaeum, -i (n.)
Spelunca	Spelunca, -ae (f.)
Spercheus	Spercheus or Sperchius, -ii (m.); of or belonging to the Spercheus, Spercheius, -idis (feminine, adj.); son of Spercheus, Spercheonides, -ae (m.)
Sperchiae	Sperchiae, -arum (f.)
Sperchius	v. Spercheus
Speusippus	Speusippus, -i (m.)
Spezia	Tiparenus, -i (f.)
Sphaerus	Sphaerus, -i (m.)
Sphagiae	Sphagiae, -arum (f.)
Spicilius	Spicilius, -ii (m.)
Spina	Spina, -ae (f.); of or belonging to Spina, Spineticus, -a, -um
Spino	Spino, -onis (m.)
Spintharus	Spintharus, -i (m.)
Spinther	Spinther, -eris (m.)
Spintum	Spintum, -i (n.)
Spio	Spio, -us (f.)
Spiraeum	Spiraeeum, -i (n.)
Spire	Augusta Nemetum; Noviomagus, -i, and Spira, -ae (f.)
Spiridion	Spiridion, -onis (m.)
Spoletium, Spoleto	Spoletium, -ii (n.); of or belonging to Spoletium, Spoletinus, -a, -um
Spongia	Spongia, -ae (m.)
Sporades	Sporades, -um (f.). Insulae
Sporus	Sporus, -i (m.)
Spurinna	Spurinna, -ae (m.)
Spurinus	Spurinus, -i (m.)
Spurius	Spurius, -ii (m.)
Squillace	Scylaceum, -i (m.). q. v.; Gulf of Squillace, Scylaceus Sinus
Saint Agatha	Agathyrna, -ae (f.), and Agathyrnum, -i (n.)
Saint Alban’s	Fanum St. Albani (n.)
Saint Andrew’s	Andreopolis, -is (f.)
Saint Angelo	Castrum St. Angeli (n.); Angelopolis, -is (f.)
Saint Bertrand	Bertranopolis, -is (f.)
Saint Catharine’s	Insula Catharinae (f.)
Saint Christoval	Fortalitium St. Christophori (n.)
Saint Cloud	Fanum St. Clodoaldi (n.)
Saint Cruz	Fanum St. Crucis (n.)
Saint David’s	Menevia, -ae (f.)
Saint Denis	Catolacum, -i (n.)
Santo Domingo	Hispaniola, -ae (f.)
Santa Eufemia	(Gulf of), Lameticus Sinus,
Santa Fe	Fanum St Fidei (n.)
Saint George	Insula St. Georgii (f.)
Saint Gothard	Adulas or Adula, -ae (m.)
Saint Jago	Insula St. Jacobi (f.), an island, — 2, a city; Fanum St Jacobi (n.)
Saint James	Fanum St Jacobi (n.)
Saint Jean d’Acre	Ace, -es (f.)
San Juan de Puerto Rico	Fanum St. Joannis Portus Divitis
Saint Maura	Leucadia, -ae (f.). q. v
Saint Michael	Fanum St. Michäelis (n.)
Saint Omer	Audomaropolis, -is (f.)
Saint Quentin	Augusta Veronianduorum (f.)
Saint Remi	Fanum St. Remigii (n.)
Saint Sebastian	Donastienum, -i (n.)
Saint Stephen’s	Fanum St. Stephani (n.)
Saint Thomas	Insula St. Thomae (f.). an island, — 2, Fanum St Thomae (n.). a town
Staberius	Staberius, -ii (m.)
Stabiae	Stabiae, -arum (f.); of or belonging to Stabiae, Slabianus, -a, -um
Stabulum	Stabulum, -i (n.)
Stadius	Stadius, -ii (m.)
Stafford	Staffordia, -ae (f.)
Stagira	Stagira, -ae (f.); of or belonging to Stagira, Slagirite, Stagirites, -ae (masc. adj.)
Staius	Staius, -ii (m.)
Stalimene	Lemnos, -i (f.). q.v
Stamford	Stamfordia, -ae (f.)
Stanwicks	Congavata, -ae (f.)
Stanco	Cos, q. v
Standia	Dia, -ae (f.)
Staphylius	Staphylius, -ii (m.)
Staphylus	Staphylus, -i (m.)
Staseas	Staseas, -ae (m.)
Stasimus	Stasimus, -i (m.)
Statianus	Statianus, -i (m.)
Statiellae	Statiellae, -arum (f.); of or belonging to Slatiellae, Statiellas, -atis (adj.), and Statiellensis, -e
Statilia	Statilia, -ae (f.)
Statilius	Statilius, -ii (m.)
Statius	Statius, -ii (m.)
Slatonia	Statonia, -ae (f.); of or belonging to Slatonia, Statoniensis, -e
Statorius	Statorius, ii (m.)
Stauri	Stauri, -orum (m.)
Stelendena	Stelendena, -ae (f.)
Stella	Stella, -ae (f.); of or belonging to Stella, Stellas, -atis (adj.), and Stellatinus, -a, -um
Stellio	Stellio, -onis (m.)
Stenacum	Stenacum, -i (n.)
Steneboea	Steneboea or Stheneboea, -ae (f.); of or relating to Steneboea, Steneboeius, -a, -um
Stentor	Stentor, -oris (m.); of or relating to Stentor, Stentoreus, -a, -um
Stephane	Stephane, -es (f.)
Stephania	Stephania, -ae (f.)
Stephanio	Stephanio, -onis (m.)
Stephanus	Stephen, Stephanus, -i (m.)
Stercutius	Stercutius, -ii (m.)
Steria	Steria, -ae (f.)
Sterope	Sterope, -es (f.)
Steropes	Steropes, -ae (m.)
Stertinius	Stertinius, -ii (m.); of or belonging to Stertinius, Stertinius, -a, -um
Stesichorus	Stesichorus, -i (m.); of or belonging to Stesichorus, Stesichorius, -a, -um
Stheneboea	v. Steneboea
Sthenelus	Sthenelus, -i (m.); of or relating to Sthenelus, Sthenelelus, -a, -um; pecul. feminine, Stheneleis, -idis
Sthenius	Sthenius, -ii (m.)
Stheno	Stheno, -us (f.)
Sthenoboea	= Stheneboea
Sterling	Sterlinia, -ae (f.); Mons Dolorosus (m.)
Stettin	Sedinum, -i (n.)
Stichus	Stichus, -i (m.)
Stilbon	Stilbon, -ontis (m.)
Stilicho	Stilicho, -onis (m.); of or relating to Stilicho, Stilichonius, -a, -um
Stilio	Stilio, -onis (m.)
Stilo	Stilo, -onis (m.)
Stilpo	Stilpo, -onis (m.)
Stimicon	Stimicon, -onis (m.)
Stimon	Stimon, -onis (f.)
Stimula	Stimula, -ae (f.)
Stipax	Stipax, -acis (m.)
Stiria	Stiria, -ae (f.)
Stobi	Stobi, -orum (m.); of or belonging to Stobi, Stobensis, -e
Stockholm	Holmia, -ae (f.)
Stoechades	Stoechades, -um (f.); in sing., Stoechas, -adis
Stola	Stola, -ae (m.)
Stolo	Stolo, -onis (m.)
Storax	Storax, -acis (m.)
Strabo	Strabo, -onis (m.)
Strait of Caffa	Bosporus Cimmerius (m.)
Strait of Constantinople	Bosporus Thracius (m.)
Strait of Dover	Fretum Gallicum
Strait of Gibraltar	v. Gibraltar
Strait of Saint Bonifacio	Taphros, -i (f.)
Stralsund	Sumonia, -ae (f.)
Strassburg	Argentoratum, -i (n.)
Stratioki	Munychia, -ae (f.)
Stratippocles	Stratippocles, -is (m.)
Stratius	Stratius, -ii (m.)
Strato	Strato, -onis (m.)
Stratoclea	Stratoclea or Stratoclia, -ae (f.)
Stratocles	Stratocles, -is (m.)
Stratonice	Stratonice, -ea (f.)
Stratonicea	Stratonicea, -ae ( f.); of or belonging to Stratonicea, Stratonicensis, -e; Stratoniceus, -eos or -ei (masc. adj.); pecul. feminine, Stratonicis, -idis
Stratonicus	Stratonicus, -i (m.)
Stratonidas	Stratonidas, -ae (m.)
Stratophanes	Stratophanes, -is (m.)
Stratorius	Stratorius, -ii (m.)
Stratus	Stratus or Stratos, -i (f.)
Strivali (Islands)	Plotae or Strophades Insulae (f.)
Stromboli	Strongyle, Strongyle, -es (f.)
Strongoli	Petelia, -ae (f.)
Strongylion	Strongylion, -onis (m.)
Strophades	Strophades, -um (f.). Insulae
Strophius	Strophius, -ii (m.)
Struma	Struma, -ae (m.)
Strymon	Strymon, -onis (m.); of or belonging to the Strymon, Strymonian, Strymonius, -a, -um; pecul. feminine, Strymonis, -idis
Stubera	Stubera, -ae (f.); of or belonging to Stubera, Stuberaeus, -a, -um
Stura	Stura, -ae (m.)
Sturii	Sturii, -orum (m.)
Sturium	Sturium, -ii (n.)
Stuttgard	Stutgardia, -ae (f.)
Stymphalis	Stymphalis, -is (m.)
Stymphalus	Stymphalus, -i (m.); Stymphalum or Stymphalon, -i (n.); and Stymphala, -orum (n.); Stymphalian, Stymphalius, -a, -um, and Stymphalicus, -a, -um; pecul. feminine, Stymphalis, -idis; especially in plural, the Stymphalian (birds), Stymphalides, -um
Styphelus	Styphelus, -i (m.)
Styx	Styx, -ygis (f.); of or belonging to the Styx, Stygius, a, -um
Suadones	Suadones, -um (m.)
Suaori	Suari, -orum (m.)
Suasa	Suasa, -ae (f.); of or belonging to Suasa, Sunsanus, -a, -um
Subernius	Subernius, -ii (m.)
Subis	Subis, -is (m.)
Sublaceum	Sublaceum, -i (n.); of or belonging to Sublaceum, Sublacensis, -e
Sublician, Sublician Bridge	Sublicius, -ii (m.) Pons
Subota	Subota, -orum (n.)
Subrius	Subrius, -ii (m.)
Subur	Subur, -uris (f.), a city. — 2. (m.) a river
Subura	Subura or Suburra, -ae (f.); of or belonging to Subura, Suburanus, -a, -um, and Suburitanus, -a, -um; the inhabitants of the Subura, Suburanenses, -ium (m.)
Succabar	Succabar, -aris (n.)
Succasses	Succasses, -ium (m.)
Succubo	Succubo, -onis (f.); of or belonging to Succubo, Succubonitanus, -a, -um
Suche	Suche, -es (f.)
Sucinium	Sucinium, -ii (n.); of or belonging to Sucinium, Sucinianus, -a, -um, and Suciniensis, -e
Sucrana	Sucrana, -ae (f.)
Sucro	Sucro, -onis (m.); of or belonging to the Sucro, ,Sucronensis, -e
Sucuro	Sucuro, -onis (m.)
Sudertum	Sudertum, -i (n.); of or belonging to Sudertum, Sndertanus, -a, -um
Sudines	Sudines, -ae or -is (m.)
Sue	Sue, -es (f.)
Suecius	Suecius, -ii (m.)
Sueconi	Sueconi, -orum (m.)
Suedius	Suedius, -ii (m.)
Suel	Suel, -elis (n.); of or belonging to Suel, Suelitanus, -a, -um
Suelleni	Suelleni, -orum (m.)
Suemus	Suemus, -i (m.)
Suessa	Suessa, -ae (f.); of or belonging to Suessa, Suessanus, -a, -um.
Suessetani	Suessetani, -orum (m.); of or belonging to the Suessetani, Suessetanus, -a, -um
Suessiones	Suessiones, -um (m.); of or belonging to the Suessiones, Soessionensis, -e
Suessula	Suessula, -ae (f.); of or belonging to Suessula, Suessulanus, -a, -um
Suetius	Suetius, -ii (m.)
Suetonius	Suetonius, -ii (m.)
Suetri	Suetri, -orum (m.)
Suetrius	Suetrius, -ii (m.)
Suevi	Suevi -orum (m.); of or belonging to the Suevi, Suevicus, -a, -um, and Suevus, -a, -um; the country of the Suevi, Suevia, -ae (f.)
Suevius	Suevius, -ii (m.)
Suez	Arsinoe, -es (f.)
Suffenas	Suffenas, -atis (m.)
Suffenates	Suffenates, -um or -ium (m.)
Sufenus	Suffenus, -i (m.)
Suffetia	Suffetia, -ae (f.)
Suffolk	Suffolcia, -ae (f.)
Suffucius	Suffucius, -ii (m.)
Sugambri	v. Sicambri
Suilla	Suilla, -ae (f.)
Suillius	Suillius, -ii (m.)
Suillum	Suillum, -i (n.); of or belonging to Suillum, Suillas, -atis (adj.)
Suiones	Suiones, -um (m.)
Sulci	Sulci, -orum (m.); of or belonging to Sulci, Sulcensis, -e
Sulcius	Sulcins, -ii (m.)
Sulla	v. Sylla
Sullanus	Sullanus, -i (m.)
Sulloniacis	Sulloniacis, -is (f.)
Sully	Sulliacum, -i (n.)
Sulmo	Sulmone, Sulmo, -onis (m.); of or belonging to Sulmo, Sulmonensis, -e, and (late) Sulmontinius, -a, -um
Sulpicia	Sulpicia, -ae (f.)
Sulpicilla	Sulpicilla, -ae (f.)
Sulpicius	Sulpicius, -ii (m.); of or relating to Sulpicius or the Sulpicia gens, Sulpician, Sulpicius, -a, -um, and Solpicianus, -a, -um
Suniathus	Suniathus, -i (m.)
Sunici	Sunici, -orum (m.)
Sunium	Sunium and Sunion, -ii (n.); of or belonging to Sunium, Sunian, Sunias, -adis (f.)
Superbus	Superbus, -i (m.)
Sura	Sura, -ae (f.). a city, — 2. (m.) a man’s name; of or relating to Sura, Suranus, -a, -um
Surae	Surae, -arum (m.)
Surdaones	Surdaones, -um (m.)
Surena	Surena or Surenas, -ae (m.)
Surius	Surius, -ii (m.)
Surrentum	Surrentum, -i (n.); of or belonging to Surrentum, Surrentine, Surrentinus, -a, -um
Susa	Susa, -orum (n.); of or belonging to Susa, Susius, -a, -um; pecul. feminine, Sosis, -idis; v. Susiana
Susan, Susanna	Susanna, -ae (f.)
Susarion	Susarion, -onis (m.); of or relating to Susarion, Susarionius, -a, -um
Susas	Susas, -ae (m.)
Susiana	Susiana, -ae, and Susiane, -es (f.); of or belonging to Susiana, Susianus, -a, -um; the inhabitants of Susiana, Sosiani, -orum, and Susii, -orum (m.)
Susus	Susus, -i (m.)
Suthul	Suthul, indeclinable (f.)
Sutrium	Sutrium, -ii (n.); of or belonging to Sutrium, Sntrinus, -a, -um, and Sutrius, -a, -um
Sweden	Suecia, -ae (f.); Swedish, Suecicus, -a, -um
Switzerland	Helvetia, -ae (f.). q. v
Syagrius	Syagrius, -ii (m.)
Syagrum	Syagrum, -i (n.)
Sybaris	Sybaris, -is (f), a city; of or belonging to Sybaris, Sybaritanus, -a, -um, and Sybariticus, -a, -um; an inhabitant of Sybaris, Sybarites, -ae (m.); Sybaritis, -idis (f.).— 2. (m.) a man’s name
Syce	Syce, -es (f.)
Sycurium	Sycurium, -ii (n.)
Sycussa	Sycussa, -ae (f.)
Sydopta	Sydopta, -ae (f.)
Syene	Syene, -es (f.); of Syene, Syenites, -ae (masculine, adj.); the inhabitants of Syene, Syenitae, -arum (m.)
Syleum	Syleum, -i (n.)
Sylla	Sylla, -ae (m.); of or relating to Sylla, Syllanus, -a, -um
Syllus	Syllus, -i (m)
Symaethus	Symaethus, -i (m.); of or belonging to the Symaethus, Symaethius or -theus, -a, -um; pecul. feminine, Symaethis, -idis
Syme	Syme, -es (f.)
Symmachus	Symmachus, -i (m.); of or belonging to Symmachus, Symmachianus, -a, -um
Symplegades	Symplegades, -um (f.), in sing., Symplegas, -adis
Symposion	Symposion, -ii (m.)
Symposius	Symposius, -ii (m.)
Syncerastus	Syncerastus, -i (m.)
Synephebi	Synephebi, -orum (m.)
Synnada	Synnada, -ae (f.); Synnas, -adis (f.); and Synnada, -orum (n.); of or belonging to Synnada, Synnadensis, -e, and Synnadicua, -a, -um
Syphax	Syphax, -icis (m.)
Sypheum	Sypheum, -i (n.)
Syracuse	Syracusae, -arum (f.); of or belonging to Syracuse, Syracusan, Syracusanus, -a, -um; Syracusius, -a, -um, and poet., Syricosius, -a, -um
Syrbotae	Syrbotae, -arum (m.)
Syria	Syria, -ae (f.); of or belonging to Syria, Syrian, Syriacns, -a, -um; Syrius, -a, -um; and Syrus, -a, -um; the Syrians, Syri, -orum (m.)
Syrie	Syrie, -es (f.)
Syrinx	Syrinx, -ingis (f.)
Syriscus	Syriscus, -i (m.)
Syrmatae	Syrmatae, -arum (m.)
Syrnos	Syrnos, -i (f.)
Syro	Syro, -onis (m.)
Syrophoenician	Syrophoenix, -icis (m.), Syrophoenissa, -ae (f.)
Syros	Syros, -i (f.); of or belonging to Syros, Syrius, -a, -um, and Syricus, -a, -um
Syrtes	Syrtes, -ium (f.); the greater Syrtis, Syrtis major; the smaller Syrtis, Syrtis minor; of or belonging to the Syrtes, Syrticus, -a, -um; pecul. masculine, Syrtites, -ae
Syrus	Syrus, -i (m.)
Szegedin	v. Segedin
Tabae	Tabae, -arum (f.)
Taber	Taberium, -ii (n.)
Tabis	Tabis, -is (m.)
Tabitha	Tabitha, -ae (f.)
Tabraca	Tabraca, -ae (f.)
Taburnus	Taburnus, -i, (m.)
Tacape	Tacape, -es (f.)
Tacfarinas	Tacfarinas, -atis (m.)
Tachompso	Tachompso, -us (f.)
Tachus	Tachus, -i (m.)
Tacitus	Tacitus, -i (m.)
Tadcaster	Tadccastrum, -i (m.)
Tader	Tader, -eris (m.)
